0,2,2.85427135678,2.65829145729,0.467336683417,0.0150753768844,0.736180904523,0.0,0.407035175879,7.13819095477,9.02512562814,115.624493756,0.407035175879
2,2,8.68717948718,9.17948717949,1.52820512821,0.0666666666667,2.55897435897,0.00512820512821,1.41538461538,23.441025641,31.1897435897,129.874655171,0.938461538462
3,0,1.55555555556,1.34920634921,0.269841269841,0.0,0.238095238095,0.0,0.222222222222,3.63492063492,4.1746031746,100.108654573,0.285714285714
4,1,5.97580645161,4.91532258065,1.09677419355,0.0564516129032,1.60887096774,0.00403225806452,0.616935483871,14.2741935484,17.435483871,118.318881761,0.66935483871
3,4,1.30136986301,1.21917808219,0.315068493151,0.00684931506849,0.280821917808,0.0,0.0890410958904,3.21232876712,3.52739726027,98.1281446864,0.253424657534
1,2,6.82229965157,6.78048780488,1.01045296167,0.0662020905923,1.98257839721,0.0,0.898954703833,17.5609756098,22.3240418118,123.810848493,0.794425087108
4,4,3.09440559441,2.90909090909,0.587412587413,0.0244755244755,0.863636363636,0.0034965034965,0.356643356643,7.83916083916,9.76923076923,118.96475048,0.342657342657
0,3,3.48765432099,3.47530864198,0.537037037037,0.0308641975309,0.938271604938,0.00617283950617,0.407407407407,8.88271604938,10.8703703704,109.834220971,0.58024691358
2,3,19.1343283582,18.2985074627,2.98507462687,0.164179104478,5.35820895522,0.0,2.28358208955,48.223880597,59.8955223881,115.77429585,1.80597014925
0,4,2.10810810811,2.10810810811,0.317567567568,0.0101351351351,0.52027027027,0.00675675675676,0.310810810811,5.38175675676,6.75337837838,119.284598596,0.297297297297
3,3,2.075,1.7,0.325,0.0166666666667,0.291666666667,0.0,0.175,4.58333333333,4.61666666667,91.6326086767,0.391666666667
0,0,1.74166666667,1.85,0.325,0.0333333333333,0.558333333333,0.0,0.258333333333,4.76666666667,6.38333333333,128.78952529,0.183333333333
2,4,4.23041474654,4.92165898618,0.728110599078,0.0414746543779,1.36866359447,0.00460829493088,0.68202764977,11.9769585253,16.0921658986,133.861924419,0.414746543779
1,1,10.8288288288,8.68468468468,1.40540540541,0.0900900900901,3.18918918919,0.00900900900901,0.981981981982,25.1891891892,30.4594594595,122.783073705,1.16666666667
2,0,2.45384615385,3.03076923077,0.484615384615,0.00769230769231,1.03076923077,0.0,0.430769230769,7.43846153846,10.7307692308,133.902478668,0.246153846154
1,4,4.01013513514,3.92567567568,0.581081081081,0.0540540540541,1.2972972973,0.00337837837838,0.5,10.3716216216,13.4560810811,129.964434528,0.337837837838
4,0,1.79850746269,2.27611940299,0.358208955224,0.0298507462687,0.686567164179,0.0,0.15671641791,5.30597014925,6.76865671642,116.234357366,0.305970149254
0,1,3.38857142857,2.88,0.577142857143,0.02,0.991428571429,0.00285714285714,0.342857142857,8.20285714286,10.1314285714,116.441133232,0.534285714286
4,3,7.95454545455,7.36363636364,1.74545454545,0.0727272727273,1.99090909091,0.0,0.809090909091,19.9363636364,23.8909090909,117.026470454,0.909090909091
1,0,2.26973684211,2.69736842105,0.407894736842,0.0,0.736842105263,0.0,0.375,6.48684210526,8.71052631579,129.658283269,0.223684210526
2,1,14.5616438356,12.9863013699,2.40410958904,0.157534246575,4.78767123288,0.013698630137,1.89726027397,36.8082191781,48.8698630137,134.963298214,1.28767123288
3,1,1.8862745098,1.43137254902,0.235294117647,0.0078431372549,0.352941176471,0.0,0.133333333333,4.04705882353,4.13725490196,90.5255010239,0.4
3,2,1.5,1.3347107438,0.264462809917,0.0123966942149,0.322314049587,0.0,0.140495867769,3.57438016529,4.03305785124,99.8064362538,0.297520661157
4,2,4.15359477124,4.29738562092,0.800653594771,0.0522875816993,1.19607843137,0.00326797385621,0.562091503268,11.0653594771,14.2287581699,124.89069671,0.513071895425
1,3,14.3085106383,12.7021276596,2.18085106383,0.0957446808511,3.74468085106,0.0106382978723,1.55319148936,34.5957446809,41.7021276596,120.333434981,1.43617021277
