0,2,0.399859204505,0.37240408307,0.0654699049631,0.00211193241816,0.103132699754,0.0,0.0570221752904,0.0570221752904,7.13819095477
2,2,0.370597243492,0.391599212427,0.0651936119014,0.00284401662656,0.109166484358,0.000218770509736,0.0603806606868,0.0400350032816,23.441025641
3,0,0.427947598255,0.371179039302,0.0742358078602,0.0,0.0655021834061,0.0,0.061135371179,0.0786026200873,3.63492063492
4,1,0.418644067796,0.344350282486,0.0768361581921,0.00395480225988,0.112711864407,0.000282485875706,0.043220338983,0.0468926553672,14.2741935484
3,4,0.405117270788,0.379530916844,0.0980810234544,0.00213219616205,0.0874200426439,0.0,0.0277185501066,0.0788912579957,3.21232876712
1,2,0.388492063491,0.38611111111,0.0575396825394,0.00376984126983,0.112896825396,0.0,0.0511904761904,0.045238095238,17.5609756098
4,4,0.394736842106,0.371097234612,0.0749330954506,0.00312221231043,0.110169491525,0.000446030330062,0.0454950936663,0.0437109723461,7.83916083916
0,3,0.392633773454,0.391243919389,0.0604586518416,0.00347463516331,0.105628908965,0.000694927032661,0.0458651841556,0.0653231410702,8.88271604938
2,3,0.396781182296,0.37944908697,0.061900340452,0.00340451872486,0.111111111111,0.0,0.0473537604457,0.0374497059733,48.223880597
0,4,0.391713747646,0.391713747646,0.0590081607031,0.00188323917137,0.0966729441305,0.00125549278092,0.0577526679222,0.0552416823602,5.38175675676
3,3,0.452727272728,0.370909090909,0.0709090909091,0.00363636363637,0.0636363636365,0.0,0.0381818181818,0.0854545454547,4.58333333333
0,0,0.365384615385,0.388111888112,0.0681818181818,0.006993006993,0.117132867133,0.0,0.0541958041957,0.0384615384614,4.76666666667
2,4,0.353212774145,0.410927279725,0.0607926125435,0.00346287033476,0.114274721047,0.000384763370529,0.0569449788383,0.0346287033476,11.9769585253
1,1,0.429899856937,0.344778254649,0.0557939914165,0.0035765379113,0.12660944206,0.00035765379113,0.0389842632332,0.0463161659515,25.1891891892
2,0,0.329886246123,0.407445708377,0.0651499482937,0.00103412616339,0.138572905895,0.0,0.0579110651499,0.0330920372286,7.43846153846
1,4,0.386644951141,0.378501628666,0.056026058632,0.00521172638438,0.125081433225,0.000325732899024,0.0482084690555,0.0325732899024,10.3716216216
4,0,0.338959212378,0.428973277076,0.0675105485233,0.00562587904361,0.129395218003,0.0,0.0295358649788,0.057665260197,5.30597014925
0,1,0.413096482062,0.351097178683,0.0703587600139,0.00243817485197,0.120863810519,0.000348310693138,0.0417972831766,0.0651340996169,8.20285714286
4,3,0.398996808025,0.369357045143,0.0875512995892,0.00364797081623,0.0998632010943,0.0,0.0405836753305,0.0455996352028,19.9363636364
1,0,0.349898580123,0.415821501014,0.0628803245436,0.0,0.113590263692,0.0,0.0578093306288,0.0344827586207,6.48684210526
2,1,0.395608485299,0.352809825085,0.065314477112,0.00427986602157,0.13007071083,0.000372162262747,0.0515444733903,0.0349832526982,36.8082191781
3,1,0.466085271317,0.353682170543,0.0581395348837,0.00193798449612,0.0872093023257,0.0,0.032945736434,0.0988372093023,4.04705882353
3,2,0.419653179191,0.373410404624,0.0739884393062,0.00346820809249,0.0901734104047,0.0,0.0393063583816,0.0832369942196,3.57438016529
4,2,0.37536916716,0.388363851153,0.0723567631425,0.00472533963379,0.108092144123,0.000295333727112,0.0507974010633,0.0463673951566,11.0653594771
1,3,0.413591635916,0.367158671587,0.0630381303812,0.00276752767527,0.108241082411,0.000307503075029,0.0448954489544,0.0415129151292,34.5957446809
