James Faulkner,KC Cariappa,0,2,1,0,0,0,0,3,4,133.33333333333334,0,7,9
Harbhajan Singh,Jaskaran Singh,1,0,0,0,1,0,0,2,4,200.0,0,4,9
Bhuvneshwar Kumar,Ravindra Jadeja,4,2,0,0,1,0,1,8,12,150.0,0,1,1
Robin Uthappa,Piyush Chawla,14,17,4,0,4,0,0,39,41,105.12820512820512,1,2,4
Chris Gayle,Rohit Sharma,0,2,0,0,0,0,1,3,8,266.6666666666667,0,9,6
Colin Munro,Bhuvneshwar Kumar,1,2,1,0,0,0,0,4,4,100.0,0,10,1
Shane Watson,Dwayne Smith,5,5,1,0,1,0,1,13,17,130.76923076923077,0,3,10
Dwayne Smith,Shane Watson,16,11,0,0,3,0,1,31,29,93.54838709677419,0,3,1
Ambati Rayudu,Pradeep Sangwan,6,4,1,0,0,0,0,11,6,54.54545454545455,0,3,5
Faf du Plessis,James Faulkner,5,8,2,0,0,0,0,15,12,80.0,1,8,2
Abhimanyu Mithun,Morne Morkel,2,0,0,0,0,0,0,2,0,0.0,1,10,7
RP Singh,Zaheer Khan,0,1,0,0,0,0,0,1,1,100.0,0,10,8
AB de Villiers,James Faulkner,7,10,4,0,5,0,4,30,62,206.66666666666666,1,9,2
Dwayne Bravo,Shahbaz Nadeem,9,3,1,0,0,0,0,13,5,38.46153846153846,0,8,11
Wriddhiman Saha,Bipul Sharma,1,1,0,0,0,0,0,2,1,50.0,0,0,0
Shreyas Iyer,Ravindra Jadeja,5,9,0,0,2,0,1,17,23,135.2941176470588,0,4,1
Harbhajan Singh,Irfan Pathan,4,5,0,0,2,0,0,11,13,118.18181818181819,1,4,8
Aaron Finch,Piyush Chawla,4,9,0,0,3,0,1,17,27,158.8235294117647,1,0,4
Jean-Paul Duminy,Zaheer Khan,3,3,2,0,1,0,1,10,17,170.0,2,3,8
Kieron Pollard,Shakib Al Hasan,11,7,2,0,3,0,0,23,23,100.0,1,3,5
Sanju Samson,Vinay Kumar,18,8,1,1,8,0,0,36,45,125.0,1,0,8
Kieron Pollard,Dhawal Kulkarni,8,5,1,0,1,0,1,16,17,106.25,1,3,7
Stuart Binny,Amit Mishra,10,10,4,0,2,0,0,26,26,100.0,1,4,4
Manan Vohra,Dale Steyn,2,1,2,1,0,0,2,8,20,250.0,0,4,1
Dwayne Smith,Ashish Nehra,4,4,0,0,1,0,1,10,14,140.0,1,3,1
Carlos Brathwaite,Barinder Sran,0,1,0,0,0,0,0,1,1,100.0,0,1,6
MS Dhoni,Ankit Sharma,1,3,0,0,0,0,0,4,3,75.0,0,9,6
Ajinkya Rahane,Yuzvendra Chahal,7,8,1,1,1,0,0,18,17,94.44444444444444,2,6,2
Krunal Pandya,Adam Zampa,3,6,0,0,0,0,0,9,6,66.66666666666667,0,7,9
Mitchell Johnson,Vinay Kumar,2,3,0,0,0,0,1,6,9,150.0,0,1,8
Kevin Pietersen,Rohit Sharma,6,9,0,0,2,0,2,19,29,152.6315789473684,1,8,6
Ajinkya Rahane,Jagadeesha Suchith,3,7,3,0,1,0,0,14,17,121.42857142857143,0,6,6
Shakib Al Hasan,Yuvraj Singh,1,1,2,0,0,0,0,4,5,125.0,0,7,5
Yuvraj Singh,Jasprit Bumrah,9,4,0,0,0,0,0,13,4,30.76923076923077,1,3,11
David Miller,Dale Steyn,3,1,1,0,0,0,0,5,3,60.0,0,0,1
Mitchell Marsh,Ravichandran Ashwin,1,2,0,0,0,0,0,3,2,66.66666666666667,0,11,8
Axar Patel,Shardul Thakur,2,1,0,0,1,0,0,4,5,125.0,0,7,6
Shane Watson,Pradeep Sangwan,2,5,1,0,0,0,1,9,13,144.44444444444446,0,3,5
Robin Uthappa,Lasith Malinga,40,16,4,0,9,0,1,70,66,94.28571428571429,1,2,4
James Faulkner,Thisara Perera,3,3,1,0,2,0,0,9,13,144.44444444444446,0,7,10
Chris Gayle,Ishwar Pandey,2,2,0,0,5,0,0,9,22,244.44444444444446,0,9,0
Kedar Jadhav,Ashok Dinda,2,1,1,0,0,0,1,5,9,180.0,1,4,7
Rajat Bhatia,Iqbal Abdulla,2,0,1,0,0,0,0,3,2,66.66666666666667,1,11,5
Ishan Kishan,Krunal Pandya,1,2,0,0,0,0,0,3,2,66.66666666666667,0,11,0
Kedar Jadhav,Amit Mishra,4,3,3,0,2,0,3,15,35,233.33333333333334,0,4,4
Dinesh Karthik,Moises Henriques,8,10,0,0,1,0,0,19,14,73.6842105263158,1,6,5
Moises Henriques,Piyush Chawla,2,7,0,0,0,0,0,9,7,77.77777777777777,0,8,4
Kieron Pollard,Sandeep Sharma,3,6,3,0,1,0,2,15,28,186.66666666666666,1,3,2
Pradeep Sangwan,Dwayne Bravo,2,1,1,0,0,0,0,4,3,75.0,0,10,8
Jason Holder,Dwayne Bravo,4,2,0,0,1,0,1,8,12,150.0,1,10,8
Manan Vohra,Ashok Dinda,5,2,0,1,5,0,1,14,31,221.42857142857142,1,4,7
Rohit Sharma,Harbhajan Singh,1,0,0,0,0,0,0,1,0,0.0,1,5,4
Ravindra Jadeja,Abhimanyu Mithun,1,2,0,0,0,0,0,3,2,66.66666666666667,1,0,6
Steven Smith,Dale Steyn,3,5,4,0,2,0,0,14,21,150.0,1,0,1
Trent Boult,Tim Southee,2,0,1,0,0,0,0,3,2,66.66666666666667,0,10,10
Robin Uthappa,Kieron Pollard,11,16,5,0,1,0,2,35,42,120.0,3,2,2
Ashok Dinda,RP Singh,1,1,1,0,0,0,0,3,3,100.0,1,10,1
Faf du Plessis,Rohit Sharma,9,6,2,0,2,0,0,19,18,94.73684210526316,1,8,6
Amit Mishra,Ishant Sharma,2,1,0,0,0,0,0,3,1,33.333333333333336,0,11,7
Suresh Raina,Jean-Paul Duminy,4,9,5,0,2,0,0,20,27,135.0,0,5,10
David Warner,Morne Morkel,12,6,1,0,8,0,0,27,40,148.14814814814815,2,2,7
Shreyas Iyer,Hardik Pandya,6,4,0,0,1,0,0,11,8,72.72727272727273,1,4,6
Shaun Marsh,Shane Watson,20,15,1,0,13,0,0,49,69,140.81632653061226,2,3,1
Harbhajan Singh,Shahbaz Nadeem,3,4,0,0,1,0,0,8,8,100.0,0,4,11
Lokesh Rahul,Mitchell McClenaghan,14,4,1,0,3,0,4,26,42,161.53846153846155,2,4,11
Virat Kohli,Tim Southee,19,13,2,0,5,0,2,41,49,119.51219512195122,1,5,10
Rohit Sharma,Jaydev Unadkat,9,7,0,0,3,0,3,22,37,168.1818181818182,2,5,11
Robin Uthappa,Ishant Sharma,16,7,5,0,7,0,2,37,57,154.05405405405406,1,2,7
Manan Vohra,Jaydev Unadkat,6,0,1,0,0,1,0,8,7,87.5,0,4,11
Moises Henriques,Karn Sharma,2,0,0,0,0,0,0,2,0,0.0,0,8,11
Manish Pandey,Ishant Sharma,25,6,1,1,2,0,0,35,19,54.285714285714285,0,3,7
Chris Morris,Mohit Sharma,4,6,2,0,0,0,1,13,16,123.07692307692308,0,7,7
Chris Gayle,Glenn Maxwell,6,3,0,0,2,0,4,15,35,233.33333333333334,0,9,6
Ambati Rayudu,Scott Boland,0,2,1,0,1,0,0,4,8,200.0,0,3,3
Corey Anderson,Morne Morkel,9,2,0,0,1,0,0,12,6,50.0,1,7,7
Chris Lynn,Lasith Malinga,3,4,0,0,1,0,1,9,14,155.55555555555554,0,11,4
Abhimanyu Mithun,Ravichandran Ashwin,0,2,0,0,0,0,0,2,2,100.0,0,10,8
MS Dhoni,Amit Mishra,8,11,0,1,1,0,1,22,24,109.0909090909091,1,9,4
David Miller,Andre Russell,3,1,0,0,2,0,2,8,21,262.5,1,0,10
Shreyas Iyer,Pawan Negi,3,5,1,0,2,0,0,11,15,136.36363636363637,0,4,10
Shakib Al Hasan,Dhawal Kulkarni,5,5,2,0,5,0,0,17,29,170.58823529411765,0,7,7
Dinesh Karthik,Bhuvneshwar Kumar,10,15,2,0,2,0,0,29,27,93.10344827586206,0,6,1
Stuart Binny,Zaheer Khan,6,6,2,0,1,0,0,15,14,93.33333333333333,1,4,8
Andrew Tye,KC Cariappa,1,2,0,0,0,0,0,3,2,66.66666666666667,0,10,9
Suresh Raina,Chris Gayle,12,6,3,0,4,0,0,25,28,112.0,1,5,0
Shaun Marsh,Kieron Pollard,7,26,3,0,2,0,1,39,46,117.94871794871794,0,3,2
Kane Williamson,Praveen Kumar,3,1,0,0,0,0,0,4,1,25.0,1,7,4
Amit Mishra,Kieron Pollard,6,4,0,0,0,0,0,10,4,40.0,1,11,2
Manan Vohra,Murugan Ashwin,2,4,1,0,1,0,0,8,10,125.0,0,4,9
Lokesh Rahul,Ashok Dinda,5,4,4,0,2,0,0,15,20,133.33333333333334,1,4,7
Quinton de Kock,Mitchell Johnson,3,4,0,0,3,0,1,11,22,200.0,0,4,11
Irfan Pathan,Vinay Kumar,2,5,0,0,2,0,0,9,13,144.44444444444446,0,8,8
Jos Buttler,Deepak Chahar,6,0,1,0,3,0,1,11,20,181.8181818181818,0,7,3
David Miller,Jasprit Bumrah,2,3,4,0,1,0,1,11,21,190.9090909090909,0,0,11
Bipul Sharma,Piyush Chawla,1,1,0,0,0,0,0,2,1,50.0,1,1,4
Manish Pandey,Harbhajan Singh,25,34,1,0,4,0,2,66,64,96.96969696969697,4,3,4
Yuvraj Singh,Jayant Yadav,1,4,1,0,1,0,0,7,10,142.85714285714286,0,3,9
Tirumalsetti Suman,Dhawal Kulkarni,4,1,1,0,1,0,0,7,7,100.0,0,4,7
Ankit Sharma,Ravichandran Ashwin,2,2,1,0,2,0,1,8,18,225.0,1,1,8
Shane Watson,Andre Russell,4,9,2,0,4,0,0,19,29,152.6315789473684,0,3,10
David Warner,Yusuf Pathan,13,17,2,0,3,0,2,37,45,121.62162162162163,0,2,11
Shane Watson,Mohammed Shami,3,3,0,0,0,0,1,7,9,128.57142857142858,1,3,10
Murali Vijay,Thisara Perera,6,3,0,0,5,0,0,14,23,164.28571428571428,2,3,10
Wriddhiman Saha,Moises Henriques,7,10,3,0,1,0,2,23,32,139.1304347826087,2,0,5
Kane Richardson,Lasith Malinga,1,3,0,0,0,0,0,4,3,75.0,0,10,4
Shaun Marsh,Pawan Negi,4,2,0,0,1,0,0,7,6,85.71428571428571,1,3,10
Yuvraj Singh,Pradeep Sangwan,8,2,1,0,1,0,1,13,14,107.6923076923077,1,3,5
MS Dhoni,Praveen Kumar,12,10,2,0,5,0,2,31,46,148.38709677419354,1,9,4
Praveen Kumar,Bhuvneshwar Kumar,1,5,0,0,1,0,0,7,9,128.57142857142858,1,11,1
Virat Kohli,Corey Anderson,2,8,1,0,0,0,1,12,16,133.33333333333334,0,5,6
Ambati Rayudu,Vinay Kumar,10,7,1,0,2,0,2,22,29,131.8181818181818,2,3,8
Shane Watson,Corey Anderson,3,2,0,0,0,0,0,5,2,40.0,0,3,6
Yusuf Pathan,Moises Henriques,6,9,3,1,1,0,0,20,22,110.0,2,6,5
Robin Uthappa,Shardul Thakur,6,3,1,0,1,0,0,11,9,81.81818181818181,0,2,6
Andre Russell,Stuart Binny,0,1,0,0,0,0,0,1,1,100.0,0,7,0
Moises Henriques,Jasprit Bumrah,4,5,1,0,1,0,0,11,11,100.0,1,8,11
Lendl Simmons,Morne Morkel,12,3,0,0,0,0,1,16,9,56.25,1,8,7
Ashish Nehra,Irfan Pathan,8,1,0,0,0,0,0,9,1,11.11111111111111,1,10,8
Chris Lynn,Jasprit Bumrah,7,4,4,0,0,0,0,15,12,80.0,2,11,11
Naman Ojha,Ishwar Pandey,0,1,0,0,0,0,0,1,1,100.0,0,0,0
Robin Uthappa,Shakib Al Hasan,7,4,0,0,1,0,0,12,8,66.66666666666667,0,2,5
Ben Cutting,Lasith Malinga,1,2,0,0,2,0,0,5,10,200.0,0,1,4
Robin Uthappa,Amit Mishra,34,26,3,0,7,0,4,74,84,113.51351351351352,5,2,4
Zaheer Khan,Pawan Negi,0,2,0,0,0,0,0,2,2,100.0,0,1,10
Varun Aaron,Bhuvneshwar Kumar,2,0,0,0,0,0,1,3,6,200.0,1,10,1
Dinesh Karthik,Ankit Rajpoot,4,4,0,0,2,0,1,11,18,163.63636363636363,0,6,9
Mayank Agarwal,Mitchell McClenaghan,2,1,0,0,0,0,0,3,1,33.333333333333336,2,4,11
Chris Gayle,Thisara Perera,1,1,1,0,0,0,0,3,3,100.0,0,9,10
Glenn Maxwell,Bipul Sharma,2,1,0,0,0,0,1,4,7,175.0,0,8,0
Corey Anderson,Mohit Sharma,3,2,0,0,0,0,0,5,2,40.0,1,7,7
Karun Nair,Marcus Stoinis,1,1,0,0,1,0,0,3,5,166.66666666666666,0,8,9
Robin Uthappa,Ankit Sharma,1,1,1,0,0,0,0,3,3,100.0,0,2,6
Chris Gayle,Samuel Badree,6,4,0,0,0,0,1,11,10,90.9090909090909,0,9,6
Lendl Simmons,Irfan Pathan,4,1,0,0,1,0,2,8,17,212.5,0,8,8
Chris Lynn,Tim Southee,4,0,1,0,1,0,2,8,18,225.0,0,11,10
David Warner,Amit Mishra,8,17,6,0,2,0,0,33,37,112.12121212121212,1,2,4
Parthiv Patel,Lasith Malinga,10,7,1,0,3,0,0,21,21,100.0,3,3,4
Nathan Coulter-Nile,Mitchell Johnson,3,0,0,0,0,0,1,4,6,150.0,1,10,11
Murali Vijay,Ishant Sharma,22,5,0,1,5,0,4,37,52,140.54054054054055,0,3,7
Naman Ojha,Zaheer Khan,20,6,3,0,2,0,2,33,32,96.96969696969697,2,0,8
David Wiese,Dwayne Bravo,7,7,1,0,3,0,1,19,27,142.10526315789474,2,1,8
Yusuf Pathan,Chris Gayle,1,1,1,0,0,0,1,4,9,225.0,0,6,0
Dwayne Bravo,Umesh Yadav,3,7,4,0,2,0,0,16,23,143.75,2,8,8
Kevin Pietersen,Marchant de Lange,1,1,0,0,3,0,0,5,13,260.0,0,8,9
Rohit Sharma,Suresh Raina,8,17,1,0,1,0,3,30,41,136.66666666666666,1,5,5
Eoin Morgan,Ravindra Jadeja,0,2,0,0,0,0,0,2,2,100.0,0,4,1
Harbhajan Singh,Varun Aaron,1,1,1,0,1,0,0,4,7,175.0,1,4,5
Wriddhiman Saha,Praveen Kumar,10,9,3,0,2,0,2,26,35,134.6153846153846,0,0,4
Sanju Samson,Piyush Chawla,5,8,2,0,1,0,0,16,16,100.0,0,0,4
Quinton de Kock,Krunal Pandya,5,1,0,0,0,0,0,6,1,16.666666666666668,1,4,0
James Faulkner,Mitchell McClenaghan,2,2,0,0,1,0,0,5,6,120.0,1,7,11
Rishi Dhawan,Shakib Al Hasan,4,3,1,0,0,0,1,9,11,122.22222222222223,1,1,5
Aaron Finch,Dhawal Kulkarni,8,1,1,0,0,0,0,10,3,30.0,1,0,7
Eoin Morgan,Vinay Kumar,9,6,0,0,3,0,0,18,18,100.0,1,4,8
Ishan Kishan,Kuldeep Yadav,4,1,0,0,0,0,0,5,1,20.0,1,11,6
Steven Smith,Marchant de Lange,3,2,0,0,1,0,0,6,6,100.0,0,0,9
Chris Lynn,Mitchell Johnson,7,1,1,0,2,0,0,11,11,100.0,0,11,11
Gurkeerat Singh Mann,Lasith Malinga,1,0,0,0,0,0,0,1,0,0.0,1,11,4
Tirumalsetti Suman,Thisara Perera,2,1,1,0,1,0,0,5,7,140.0,0,4,10
Shreyas Iyer,James Faulkner,7,5,2,0,4,0,2,20,37,185.0,0,4,2
Shakib Al Hasan,Ravichandran Ashwin,5,5,0,0,1,0,0,11,9,81.81818181818181,0,7,8
Moises Henriques,Iqbal Abdulla,0,2,0,0,0,0,0,2,2,100.0,0,8,5
Kieron Pollard,Dwayne Bravo,24,22,4,0,7,0,7,64,100,156.25,3,3,8
Steven Smith,Corey Anderson,5,2,2,0,0,0,0,9,6,66.66666666666667,0,0,6
Karn Sharma,Shane Watson,5,1,1,0,1,0,0,8,7,87.5,2,11,1
MS Dhoni,Ravindra Jadeja,16,4,2,0,1,0,3,26,30,115.38461538461539,2,9,1
Yuvraj Singh,Thisara Perera,1,3,0,0,1,0,1,6,13,216.66666666666666,0,3,10
Kieron Pollard,Pawan Negi,9,7,2,0,0,0,5,23,41,178.2608695652174,0,3,10
Brendon McCullum,Thisara Perera,1,1,0,0,2,0,0,4,9,225.0,0,6,10
David Warner,Ravichandran Ashwin,17,26,4,0,2,0,1,50,48,96.0,1,2,8
Gautam Gambhir,Axar Patel,15,22,3,0,2,0,0,42,36,85.71428571428571,0,5,2
Krunal Pandya,Nathan Coulter-Nile,0,3,1,0,0,0,0,4,5,125.0,0,7,0
David Miller,Varun Aaron,5,1,1,0,4,0,0,11,19,172.72727272727272,1,0,5
Kedar Jadhav,RP Singh,0,2,3,0,0,0,0,5,8,160.0,0,4,1
Tirumalsetti Suman,Ravindra Jadeja,3,4,0,0,0,0,0,7,4,57.142857142857146,0,4,1
Virat Kohli,Dale Steyn,11,10,3,0,3,0,0,27,28,103.70370370370371,0,5,1
Eoin Morgan,RP Singh,7,0,3,0,4,0,1,15,28,186.66666666666666,1,4,1
David Miller,Chris Gayle,0,0,0,0,0,0,1,1,6,600.0,0,0,0
Shreyas Iyer,Yuzvendra Chahal,3,3,0,0,1,0,1,8,13,162.5,0,4,2
Parthiv Patel,Brad Hogg,6,1,0,0,1,0,0,8,5,62.5,1,3,0
Lokesh Rahul,Andre Russell,4,4,1,0,0,0,0,9,6,66.66666666666667,0,4,10
Virat Kohli,Praveen Kumar,30,17,4,0,5,0,4,60,69,115.0,1,5,4
Robin Uthappa,Suresh Raina,4,7,1,0,2,0,0,14,17,121.42857142857143,0,2,5
Ambati Rayudu,Virat Kohli,1,5,0,0,0,0,0,6,5,83.33333333333333,0,3,6
Dwayne Bravo,Mitchell Johnson,5,1,1,0,0,0,0,7,3,42.857142857142854,0,8,11
Chris Gayle,Mohammed Shami,8,6,0,0,1,0,3,18,28,155.55555555555554,0,9,10
Ravindra Jadeja,RP Singh,10,7,3,0,2,0,2,24,33,137.5,1,0,1
Jos Buttler,Barinder Sran,2,1,0,0,0,0,0,3,1,33.333333333333336,1,7,6
Kieron Pollard,Chris Gayle,0,3,0,0,2,0,1,6,17,283.3333333333333,0,3,0
Yuvraj Singh,Lasith Malinga,14,8,2,0,7,0,0,31,40,129.03225806451613,3,3,4
Jean-Paul Duminy,Umesh Yadav,3,5,0,0,1,0,0,9,9,100.0,0,3,8
Gautam Gambhir,Thisara Perera,5,10,0,0,0,0,0,15,10,66.66666666666667,0,5,10
Parthiv Patel,Shane Watson,5,3,1,0,1,0,0,10,9,90.0,0,3,1
Hardik Pandya,Amit Mishra,2,2,0,0,0,0,0,4,2,50.0,0,11,4
Brendon McCullum,Lasith Malinga,33,17,1,0,11,0,3,65,81,124.61538461538461,4,6,4
Rohit Sharma,Rishi Dhawan,1,2,0,0,0,0,0,3,2,66.66666666666667,0,5,0
Aaron Finch,Rajat Bhatia,6,1,3,0,1,0,3,14,29,207.14285714285714,1,0,7
Murali Vijay,Ashish Nehra,17,7,1,0,5,0,0,30,29,96.66666666666667,2,3,1
Murali Vijay,Moises Henriques,0,1,0,0,0,0,0,1,1,100.0,0,3,5
Rohit Sharma,Anureet Singh,3,1,2,0,1,0,0,7,9,128.57142857142858,0,5,0
Dale Steyn,Sandeep Sharma,2,2,1,0,0,0,0,5,4,80.0,0,1,2
Glenn Maxwell,Pawan Negi,6,4,3,0,5,0,1,19,36,189.47368421052633,0,8,10
Sandeep Sharma,Carlos Brathwaite,0,1,0,0,0,0,0,1,1,100.0,0,10,9
Virat Kohli,Harbhajan Singh,14,36,2,0,2,0,5,59,78,132.20338983050848,0,5,4
Suresh Raina,Anureet Singh,4,8,0,0,3,0,0,15,20,133.33333333333334,0,5,0
Shane Watson,Ishwar Pandey,9,2,1,0,2,0,1,15,18,120.0,0,3,0
Parthiv Patel,Samuel Badree,5,3,0,0,0,0,0,8,3,37.5,1,3,6
Quinton de Kock,Ashok Dinda,11,6,0,0,3,0,2,22,30,136.36363636363637,2,4,7
Rohit Sharma,Moises Henriques,9,9,2,0,4,0,2,26,41,157.69230769230768,0,5,5
Harbhajan Singh,Vinay Kumar,1,3,1,0,0,0,0,5,5,100.0,0,4,8
Shakib Al Hasan,Ashok Dinda,3,5,0,0,2,0,0,10,13,130.0,0,7,7
Murali Vijay,Shakib Al Hasan,2,6,0,0,2,0,0,10,14,140.0,0,3,5
Chris Gayle,Ashok Dinda,5,13,0,0,2,0,2,22,33,150.0,0,9,7
Dwayne Smith,KC Cariappa,3,1,0,0,0,0,0,4,1,25.0,0,3,9
Gautam Gambhir,Barinder Sran,12,5,2,0,5,0,0,24,29,120.83333333333333,0,5,6
Wriddhiman Saha,Yuzvendra Chahal,8,9,1,0,3,0,0,21,23,109.52380952380952,2,0,2
Ajinkya Rahane,Rohit Sharma,10,12,1,1,3,0,0,27,29,107.4074074074074,1,6,6
Suresh Raina,Umesh Yadav,43,18,1,0,12,0,2,76,80,105.26315789473684,1,5,8
Karun Nair,Kuldeep Yadav,0,1,2,0,1,0,0,4,9,225.0,0,8,6
MS Dhoni,Chris Gayle,7,10,3,0,1,0,4,25,44,176.0,0,9,0
MS Dhoni,Virat Kohli,0,6,3,0,0,0,0,9,12,133.33333333333334,0,9,6
Irfan Pathan,Rajat Bhatia,3,11,1,0,1,0,0,16,17,106.25,0,8,7
Karn Sharma,Rishi Dhawan,0,1,0,0,0,0,0,1,1,100.0,0,11,0
Shaun Marsh,Dwayne Smith,5,2,2,0,1,0,1,11,16,145.45454545454547,0,3,10
Samuel Badree,Glenn Maxwell,1,3,1,0,0,0,0,5,5,100.0,0,10,6
Karun Nair,Ravindra Jadeja,6,5,0,0,1,0,0,12,9,75.0,1,8,1
Eoin Morgan,Umesh Yadav,7,4,2,0,0,0,0,13,8,61.53846153846154,2,4,8
Shaun Marsh,Chris Morris,10,9,0,0,4,0,0,23,25,108.69565217391305,1,3,11
Faf du Plessis,Sreenath Aravind,5,2,0,1,0,0,0,8,5,62.5,0,8,5
Ajinkya Rahane,Virat Kohli,2,3,0,0,1,0,0,6,7,116.66666666666667,0,6,6
Rohit Sharma,Yusuf Pathan,8,10,1,0,0,0,0,19,12,63.1578947368421,0,5,11
AB de Villiers,Umesh Yadav,10,8,2,0,3,0,3,26,42,161.53846153846155,1,9,8
MS Dhoni,Ishant Sharma,5,7,2,0,4,0,0,18,27,150.0,0,9,7
Manish Pandey,Anureet Singh,1,2,0,0,1,0,0,4,6,150.0,0,3,0
Virat Kohli,Ishant Sharma,20,14,2,0,8,0,2,46,62,134.7826086956522,0,5,7
Chris Gayle,Harbhajan Singh,42,30,1,0,4,0,5,82,78,95.1219512195122,3,9,4
Irfan Pathan,Piyush Chawla,7,9,1,0,2,0,0,19,19,100.0,0,8,4
Lokesh Rahul,Umesh Yadav,5,3,0,0,1,0,0,9,7,77.77777777777777,0,4,8
Murali Vijay,Irfan Pathan,14,12,3,0,4,0,0,33,34,103.03030303030303,0,3,8
Umesh Yadav,Ashish Nehra,1,0,0,0,0,0,0,1,0,0.0,1,1,1
Wriddhiman Saha,David Wiese,1,0,0,0,0,0,0,1,0,0.0,1,0,6
Eoin Morgan,Amit Mishra,3,15,0,0,2,0,1,21,29,138.0952380952381,0,4,4
Virat Kohli,Mitchell Marsh,4,4,1,0,1,0,1,11,16,145.45454545454547,0,5,6
Mandeep Singh,Yuvraj Singh,3,3,0,0,0,0,0,6,3,50.0,0,8,5
Sachin Baby,Moises Henriques,3,1,0,0,1,0,0,5,5,100.0,0,1,5
Rishi Dhawan,Dwayne Bravo,0,4,0,0,0,0,1,5,10,200.0,0,1,8
Suresh Raina,Zaheer Khan,15,12,2,0,7,0,3,39,62,158.97435897435898,2,5,8
Suresh Raina,Mustafizur Rahman,0,5,0,0,1,0,0,6,9,150.0,0,5,6
David Wiese,Andre Russell,1,3,1,0,0,0,0,5,5,100.0,0,1,10
Ambati Rayudu,Mustafizur Rahman,3,5,3,0,2,0,0,13,19,146.15384615384616,0,3,6
Yusuf Pathan,Ashish Nehra,10,5,2,0,4,0,2,23,37,160.8695652173913,1,6,1
Murali Vijay,Praveen Kumar,26,9,3,2,10,0,4,54,85,157.40740740740742,1,3,4
Thisara Perera,Andre Russell,3,1,0,0,0,0,1,5,7,140.0,1,7,10
Suresh Raina,Shane Watson,12,15,2,0,7,0,1,37,53,143.24324324324326,2,5,1
Ambati Rayudu,Samuel Badree,1,3,0,0,1,0,0,5,7,140.0,0,3,6
Murali Vijay,Sarabjit Ladda,3,3,1,0,1,0,0,8,9,112.5,0,3,9
Aaron Finch,Ashok Dinda,1,4,0,0,1,0,1,7,14,200.0,0,0,7
Ravindra Jadeja,Moises Henriques,1,3,1,0,1,0,0,6,9,150.0,0,0,5
Steven Smith,Nathan Coulter-Nile,3,0,0,0,1,0,0,4,4,100.0,0,0,0
Kedar Jadhav,Vinay Kumar,4,9,0,0,4,0,2,19,37,194.73684210526315,0,4,8
Jos Buttler,Jaydev Unadkat,1,2,0,0,1,0,0,4,6,150.0,0,7,11
Krunal Pandya,Umesh Yadav,1,0,0,0,1,0,0,2,4,200.0,0,7,8
Jean-Paul Duminy,Morne Morkel,5,5,3,0,1,0,3,17,33,194.11764705882354,1,3,7
James Faulkner,Jasprit Bumrah,6,11,1,0,2,0,1,21,27,128.57142857142858,1,7,11
Mandeep Singh,Andrew Tye,1,3,0,0,0,0,0,4,3,75.0,1,8,9
Kyle Abbott,Yuzvendra Chahal,1,0,0,0,0,0,0,1,0,0.0,1,10,2
Ravichandran Ashwin,Harbhajan Singh,10,4,0,0,0,0,0,14,4,28.571428571428573,3,11,4
Steven Smith,Yuvraj Singh,0,2,0,0,0,0,1,3,8,266.6666666666667,0,0,5
Aaron Finch,Jason Holder,4,2,0,0,0,0,0,6,2,33.333333333333336,0,0,9
Andrew Tye,Sandeep Sharma,1,0,0,0,1,0,0,2,4,200.0,1,10,2
Manish Pandey,Tim Southee,6,5,0,0,2,0,0,13,13,100.0,1,3,10
Chris Gayle,Ben Cutting,9,3,0,0,2,0,2,16,23,143.75,1,9,9
Kyle Abbott,Thisara Perera,0,1,0,0,0,0,0,1,1,100.0,0,10,10
Akshdeep Nath,Yuzvendra Chahal,2,1,0,0,0,0,0,3,1,33.333333333333336,1,10,2
MS Dhoni,Abhimanyu Mithun,2,8,0,0,2,0,3,15,34,226.66666666666666,0,9,6
Dwayne Bravo,Piyush Chawla,27,9,0,0,6,0,2,44,45,102.27272727272727,2,8,4
Chris Gayle,Zaheer Khan,26,6,1,0,5,0,1,39,34,87.17948717948718,3,9,8
Dhawal Kulkarni,Jasprit Bumrah,0,1,0,0,1,0,0,2,5,250.0,0,1,11
Eoin Morgan,Ravichandran Ashwin,4,2,1,0,1,0,0,8,8,100.0,1,4,8
Karn Sharma,Rajat Bhatia,3,2,0,0,0,0,0,5,2,40.0,0,11,7
Chris Gayle,Jean-Paul Duminy,6,2,1,0,2,0,1,12,18,150.0,0,9,10
Manish Pandey,Ashok Dinda,7,0,2,0,3,0,0,12,16,133.33333333333334,2,3,7
Tirumalsetti Suman,Mohit Sharma,1,0,0,0,0,0,0,1,0,0.0,1,4,7
Dwayne Bravo,Ankit Sharma,2,2,0,0,0,0,0,4,2,50.0,0,8,6
Rohit Sharma,Ashish Nehra,1,1,2,0,0,0,0,4,5,125.0,0,5,1
Rajat Bhatia,Ravindra Jadeja,5,8,0,0,1,0,1,15,18,120.0,1,11,1
Naman Ojha,Kane Richardson,2,0,0,0,0,0,0,2,0,0.0,1,0,6
Krunal Pandya,Ben Cutting,2,1,0,0,2,0,1,6,15,250.0,0,7,9
Brendon McCullum,Nathan Coulter-Nile,1,1,0,0,3,0,1,6,19,316.6666666666667,1,6,0
Murali Vijay,Corey Anderson,1,4,0,0,2,0,0,7,12,171.42857142857142,0,3,6
